Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
AUG-20230805-ELE-3,2023-08-05,CUST-95535,Male,30,Electronics,2,1055,2110
AUG-20230805-CLO-0,2023-08-05,CUST-95571,Male,26,Clothing,1,110,110
AUG-20230805-ELE-0,2023-08-05,CUST-72355,Female,28,Electronics,1,291,291
AUG-20230805-BEA-3,2023-08-05,CUST-96687,Female,32,Beauty,3,164,492
AUG-20230805-BEA-2,2023-08-05,CUST-34690,Female,28,Beauty,4,87,348
AUG-20230805-BEA-1,2023-08-05,CUST-36379,Male,21,Beauty,1,213,213
AUG-20230805-BEA-0,2023-08-05,CUST-39482,Female,24,Beauty,2,109,218
AUG-20230805-ELE-1,2023-08-05,CUST-19895,Male,39,Electronics,2,270,540
AUG-20230805-ELE-2,2023-08-05,CUST-23213,Male,33,Electronics,1,232,232
AUG-20230806-ELE-2,2023-08-06,CUST-10973,Male,34,Electronics,1,1127,1127
AUG-20230806-CLO-2,2023-08-06,CUST-68770,Male,22,Clothing,3,401,1203
AUG-20230806-CLO-1,2023-08-06,CUST-68855,Male,25,Clothing,2,259,518
AUG-20230806-CLO-0,2023-08-06,CUST-31540,Female,30,Clothing,2,249,498
AUG-20230806-ELE-4,2023-08-06,CUST-15972,Male,28,Electronics,2,496,992
AUG-20230806-ELE-3,2023-08-06,CUST-44245,Female,39,Electronics,1,706,706
AUG-20230806-ELE-1,2023-08-06,CUST-50301,Male,23,Electronics,2,350,700
AUG-20230806-BEA-4,2023-08-06,CUST-23785,Female,22,Beauty,2,144,288
AUG-20230806-BEA-3,2023-08-06,CUST-51394,Female,18,Beauty,3,200,600
AUG-20230806-BEA-2,2023-08-06,CUST-40066,Male,29,Beauty,2,205,410
AUG-20230806-BEA-1,2023-08-06,CUST-77799,Female,21,Beauty,4,94,376
AUG-20230806-BEA-0,2023-08-06,CUST-96348,Male,26,Beauty,1,127,127
AUG-20230806-ELE-0,2023-08-06,CUST-12315,Male,32,Electronics,1,250,250
AUG-20230807-CLO-4,2023-08-07,CUST-65775,Male,31,Clothing,2,181,362
AUG-20230807-CLO-3,2023-08-07,CUST-91646,Female,30,Clothing,2,242,484
AUG-20230807-CLO-2,2023-08-07,CUST-86095,Female,41,Clothing,2,160,320
AUG-20230807-CLO-1,2023-08-07,CUST-12199,Female,19,Clothing,2,309,618
AUG-20230807-CLO-0,2023-08-07,CUST-58702,Male,18,Clothing,1,344,344
AUG-20230807-ELE-4,2023-08-07,CUST-22935,Female,34,Electronics,2,1288,2576
AUG-20230807-ELE-3,2023-08-07,CUST-40255,Male,31,Electronics,1,1019,1019
AUG-20230807-ELE-2,2023-08-07,CUST-22836,Male,42,Electronics,1,652,652
AUG-20230807-ELE-0,2023-08-07,CUST-93035,Male,18,Electronics,2,1161,2322
AUG-20230807-BEA-3,2023-08-07,CUST-25611,Female,28,Beauty,4,181,724
AUG-20230807-BEA-2,2023-08-07,CUST-71351,Male,25,Beauty,2,120,240
AUG-20230807-BEA-1,2023-08-07,CUST-87318,Female,31,Beauty,5,37,185
AUG-20230807-BEA-0,2023-08-07,CUST-21394,Female,31,Beauty,2,173,346
AUG-20230807-ELE-1,2023-08-07,CUST-40480,Female,24,Electronics,1,1461,1461
AUG-20230808-ELE-3,2023-08-08,CUST-16028,Female,27,Electronics,1,627,627
AUG-20230808-CLO-1,2023-08-08,CUST-51556,Male,18,Clothing,3,265,795
AUG-20230808-CLO-0,2023-08-08,CUST-10799,Female,36,Clothing,2,367,734
AUG-20230808-ELE-4,2023-08-08,CUST-37678,Female,23,Electronics,2,358,716
AUG-20230808-ELE-2,2023-08-08,CUST-31601,Male,29,Electronics,2,563,1126
AUG-20230808-CLO-2,2023-08-08,CUST-21408,Female,25,Clothing,2,153,306
AUG-20230808-ELE-0,2023-08-08,CUST-60333,Female,39,Electronics,2,1110,2220
AUG-20230808-BEA-2,2023-08-08,CUST-10610,Male,28,Beauty,2,148,296
AUG-20230808-BEA-1,2023-08-08,CUST-69228,Female,19,Beauty,3,42,126
AUG-20230808-BEA-0,2023-08-08,CUST-48101,Male,26,Beauty,3,131,393
AUG-20230808-ELE-1,2023-08-08,CUST-84397,Male,37,Electronics,1,263,263
AUG-20230809-CLO-3,2023-08-09,CUST-69801,Female,29,Clothing,2,68,136
AUG-20230809-CLO-2,2023-08-09,CUST-40280,Male,32,Clothing,2,121,242
AUG-20230809-CLO-1,2023-08-09,CUST-53270,Female,22,Clothing,2,234,468
AUG-20230809-CLO-0,2023-08-09,CUST-94029,Female,18,Clothing,3,223,669
AUG-20230809-ELE-4,2023-08-09,CUST-65701,Female,35,Electronics,2,1405,2810
AUG-20230809-ELE-3,2023-08-09,CUST-23049,Male,35,Electronics,1,1440,1440
AUG-20230809-CLO-4,2023-08-09,CUST-80410,Female,34,Clothing,2,111,222
AUG-20230809-ELE-1,2023-08-09,CUST-47185,Male,35,Electronics,2,993,1986
AUG-20230809-ELE-0,2023-08-09,CUST-75402,Female,35,Electronics,2,649,1298
AUG-20230809-BEA-2,2023-08-09,CUST-88157,Female,31,Beauty,4,69,276
AUG-20230809-BEA-1,2023-08-09,CUST-24024,Female,28,Beauty,5,194,970
AUG-20230809-BEA-0,2023-08-09,CUST-20101,Female,22,Beauty,2,144,288
AUG-20230809-ELE-2,2023-08-09,CUST-86979,Male,28,Electronics,2,514,1028
AUG-20230810-CLO-4,2023-08-10,CUST-39400,Female,30,Clothing,1,368,368
AUG-20230810-CLO-3,2023-08-10,CUST-68220,Male,28,Clothing,3,190,570
AUG-20230810-CLO-2,2023-08-10,CUST-10947,Female,18,Clothing,1,169,169
AUG-20230810-CLO-1,2023-08-10,CUST-75615,Female,29,Clothing,3,366,1098
AUG-20230810-CLO-0,2023-08-10,CUST-46432,Female,23,Clothing,3,182,546
AUG-20230810-ELE-2,2023-08-10,CUST-50058,Male,32,Electronics,1,1355,1355
AUG-20230810-ELE-0,2023-08-10,CUST-21885,Male,50,Electronics,2,898,1796
AUG-20230810-BEA-2,2023-08-10,CUST-64431,Female,30,Beauty,2,123,246
AUG-20230810-BEA-1,2023-08-10,CUST-93169,Female,28,Beauty,5,76,380
AUG-20230810-BEA-0,2023-08-10,CUST-16103,Female,26,Beauty,1,62,62
AUG-20230810-ELE-1,2023-08-10,CUST-63096,Female,22,Electronics,2,1072,2144
AUG-20230811-ELE-3,2023-08-11,CUST-12203,Male,18,Electronics,2,738,1476
AUG-20230811-CLO-2,2023-08-11,CUST-61714,Female,18,Clothing,2,239,478
AUG-20230811-CLO-1,2023-08-11,CUST-94963,Female,22,Clothing,2,51,102
AUG-20230811-CLO-0,2023-08-11,CUST-67924,Male,29,Clothing,2,200,400
AUG-20230811-ELE-4,2023-08-11,CUST-22213,Male,18,Electronics,1,841,841
AUG-20230811-ELE-2,2023-08-11,CUST-78283,Male,35,Electronics,1,1147,1147
AUG-20230811-BEA-1,2023-08-11,CUST-72293,Female,28,Beauty,3,31,93
AUG-20230811-ELE-0,2023-08-11,CUST-90754,Female,43,Electronics,1,1318,1318
AUG-20230811-BEA-3,2023-08-11,CUST-43926,Female,23,Beauty,3,49,147
AUG-20230811-BEA-2,2023-08-11,CUST-34122,Female,31,Beauty,1,91,91
AUG-20230811-BEA-0,2023-08-11,CUST-99523,Female,19,Beauty,2,158,316
AUG-20230811-ELE-1,2023-08-11,CUST-14723,Female,19,Electronics,1,293,293
AUG-20230812-CLO-4,2023-08-12,CUST-54499,Male,37,Clothing,2,356,712
AUG-20230812-CLO-3,2023-08-12,CUST-70750,Female,27,Clothing,2,224,448
AUG-20230812-CLO-2,2023-08-12,CUST-55366,Male,29,Clothing,2,157,314
AUG-20230812-CLO-1,2023-08-12,CUST-53835,Female,21,Clothing,1,353,353
AUG-20230812-CLO-0,2023-08-12,CUST-37563,Male,28,Clothing,2,65,130
AUG-20230812-ELE-4,2023-08-12,CUST-95683,Female,25,Electronics,1,382,382
AUG-20230812-ELE-3,2023-08-12,CUST-98456,Female,40,Electronics,1,1592,1592
AUG-20230812-ELE-2,2023-08-12,CUST-77680,Male,29,Electronics,2,1337,2674
AUG-20230812-ELE-0,2023-08-12,CUST-91863,Male,26,Electronics,1,273,273
AUG-20230812-BEA-4,2023-08-12,CUST-26017,Female,27,Beauty,5,89,445
AUG-20230812-BEA-3,2023-08-12,CUST-74162,Female,37,Beauty,1,133,133
AUG-20230812-BEA-2,2023-08-12,CUST-71810,Female,30,Beauty,2,77,154
AUG-20230812-BEA-1,2023-08-12,CUST-23432,Female,25,Beauty,3,79,237
AUG-20230812-BEA-0,2023-08-12,CUST-70385,Female,19,Beauty,4,39,156
AUG-20230812-ELE-1,2023-08-12,CUST-74928,Male,44,Electronics,2,1012,2024
AUG-20230813-ELE-3,2023-08-13,CUST-17591,Female,24,Electronics,2,1200,2400
AUG-20230813-CLO-1,2023-08-13,CUST-88062,Female,28,Clothing,1,67,67
AUG-20230813-CLO-0,2023-08-13,CUST-50409,Male,20,Clothing,2,295,590
AUG-20230813-ELE-4,2023-08-13,CUST-67572,Male,37,Electronics,1,1597,1597
AUG-20230813-CLO-2,2023-08-13,CUST-58330,Male,39,Clothing,2,132,264
AUG-20230813-ELE-2,2023-08-13,CUST-20834,Male,31,Electronics,2,342,684
AUG-20230813-BEA-3,2023-08-13,CUST-38003,Female,21,Beauty,5,206,1030
AUG-20230813-ELE-0,2023-08-13,CUST-36297,Female,27,Electronics,2,426,852
AUG-20230813-BEA-4,2023-08-13,CUST-23760,Female,33,Beauty,3,89,267
AUG-20230813-BEA-2,2023-08-13,CUST-71005,Female,26,Beauty,5,201,1005
AUG-20230813-BEA-1,2023-08-13,CUST-24537,Female,32,Beauty,4,52,208
AUG-20230813-BEA-0,2023-08-13,CUST-18430,Male,20,Beauty,1,150,150
AUG-20230813-ELE-1,2023-08-13,CUST-77071,Male,28,Electronics,2,1150,2300
AUG-20230814-CLO-2,2023-08-14,CUST-97826,Female,27,Clothing,3,214,642
AUG-20230814-CLO-1,2023-08-14,CUST-60790,Female,23,Clothing,3,274,822
AUG-20230814-CLO-0,2023-08-14,CUST-42324,Female,22,Clothing,2,291,582
AUG-20230814-ELE-3,2023-08-14,CUST-98017,Male,32,Electronics,1,664,664
AUG-20230814-ELE-2,2023-08-14,CUST-75262,Male,45,Electronics,1,881,881
AUG-20230814-CLO-3,2023-08-14,CUST-20114,Female,28,Clothing,3,270,810
AUG-20230814-ELE-0,2023-08-14,CUST-29396,Male,26,Electronics,1,413,413
AUG-20230814-BEA-2,2023-08-14,CUST-96371,Female,27,Beauty,5,45,225
AUG-20230814-BEA-1,2023-08-14,CUST-96526,Male,27,Beauty,3,82,246
AUG-20230814-BEA-0,2023-08-14,CUST-59962,Female,18,Beauty,1,157,157
AUG-20230814-ELE-1,2023-08-14,CUST-39381,Female,26,Electronics,1,1015,1015
AUG-20230815-CLO-3,2023-08-15,CUST-46492,Female,28,Clothing,3,343,1029
AUG-20230815-CLO-2,2023-08-15,CUST-45972,Male,36,Clothing,3,83,249
AUG-20230815-CLO-1,2023-08-15,CUST-85324,Male,40,Clothing,3,81,243
AUG-20230815-CLO-0,2023-08-15,CUST-80597,Male,27,Clothing,2,379,758
AUG-20230815-ELE-2,2023-08-15,CUST-56205,Male,27,Electronics,1,759,759
AUG-20230815-ELE-1,2023-08-15,CUST-39030,Male,30,Electronics,2,627,1254
AUG-20230815-BEA-3,2023-08-15,CUST-76553,Male,30,Beauty,5,118,590
AUG-20230815-BEA-2,2023-08-15,CUST-60054,Male,21,Beauty,1,30,30
AUG-20230815-BEA-1,2023-08-15,CUST-36691,Female,23,Beauty,5,81,405
AUG-20230815-BEA-0,2023-08-15,CUST-29299,Female,26,Beauty,4,147,588
AUG-20230815-ELE-0,2023-08-15,CUST-68676,Female,18,Electronics,1,395,395
AUG-20230816-ELE-3,2023-08-16,CUST-85033,Female,24,Electronics,2,1352,2704
AUG-20230816-CLO-2,2023-08-16,CUST-22882,Male,18,Clothing,1,252,252
AUG-20230816-CLO-1,2023-08-16,CUST-25773,Female,29,Clothing,1,205,205
AUG-20230816-CLO-0,2023-08-16,CUST-54764,Male,41,Clothing,1,323,323
AUG-20230816-ELE-4,2023-08-16,CUST-20224,Male,37,Electronics,2,375,750
AUG-20230816-ELE-2,2023-08-16,CUST-67290,Male,31,Electronics,1,305,305
AUG-20230816-BEA-0,2023-08-16,CUST-33664,Female,24,Beauty,2,92,184
AUG-20230816-ELE-0,2023-08-16,CUST-31703,Male,23,Electronics,2,732,1464
AUG-20230816-BEA-3,2023-08-16,CUST-48655,Female,25,Beauty,3,87,261
AUG-20230816-BEA-2,2023-08-16,CUST-96900,Female,31,Beauty,5,100,500
AUG-20230816-BEA-1,2023-08-16,CUST-50533,Male,30,Beauty,3,132,396
AUG-20230816-ELE-1,2023-08-16,CUST-17750,Female,38,Electronics,2,586,1172
AUG-20230817-CLO-2,2023-08-17,CUST-35165,Female,20,Clothing,2,75,150
AUG-20230817-CLO-1,2023-08-17,CUST-88670,Male,25,Clothing,1,95,95
AUG-20230817-CLO-0,2023-08-17,CUST-26265,Male,33,Clothing,2,362,724
AUG-20230817-ELE-3,2023-08-17,CUST-67584,Male,36,Electronics,1,1207,1207
AUG-20230817-ELE-2,2023-08-17,CUST-94131,Male,37,Electronics,1,1179,1179
AUG-20230817-ELE-1,2023-08-17,CUST-25029,Female,18,Electronics,1,1307,1307
AUG-20230817-BEA-3,2023-08-17,CUST-37924,Male,23,Beauty,5,171,855
AUG-20230817-BEA-2,2023-08-17,CUST-99017,Female,26,Beauty,1,48,48
AUG-20230817-BEA-1,2023-08-17,CUST-81918,Female,28,Beauty,2,86,172
AUG-20230817-BEA-0,2023-08-17,CUST-94291,Female,26,Beauty,3,154,462
AUG-20230817-ELE-0,2023-08-17,CUST-68968,Male,44,Electronics,1,1313,1313
AUG-20230818-ELE-4,2023-08-18,CUST-57259,Male,41,Electronics,1,862,862
AUG-20230818-CLO-3,2023-08-18,CUST-72126,Male,33,Clothing,2,376,752
AUG-20230818-CLO-2,2023-08-18,CUST-97829,Male,33,Clothing,3,306,918
AUG-20230818-CLO-1,2023-08-18,CUST-50576,Female,28,Clothing,2,96,192
AUG-20230818-CLO-0,2023-08-18,CUST-34737,Female,24,Clothing,3,58,174
AUG-20230818-ELE-3,2023-08-18,CUST-99619,Female,28,Electronics,2,471,942
AUG-20230818-BEA-0,2023-08-18,CUST-83586,Male,18,Beauty,3,125,375
AUG-20230818-ELE-1,2023-08-18,CUST-57059,Male,32,Electronics,2,757,1514
AUG-20230818-ELE-0,2023-08-18,CUST-86680,Male,34,Electronics,2,1430,2860
AUG-20230818-BEA-3,2023-08-18,CUST-58436,Female,39,Beauty,4,44,176
AUG-20230818-BEA-2,2023-08-18,CUST-19680,Female,19,Beauty,5,147,735
AUG-20230818-BEA-1,2023-08-18,CUST-66389,Female,33,Beauty,2,73,146
AUG-20230818-ELE-2,2023-08-18,CUST-55909,Male,47,Electronics,2,345,690
AUG-20230819-CLO-4,2023-08-19,CUST-87294,Female,23,Clothing,3,339,1017
AUG-20230819-CLO-3,2023-08-19,CUST-39949,Female,19,Clothing,3,360,1080
AUG-20230819-CLO-2,2023-08-19,CUST-26491,Male,21,Clothing,2,405,810
AUG-20230819-CLO-1,2023-08-19,CUST-52636,Female,32,Clothing,1,374,374
AUG-20230819-CLO-0,2023-08-19,CUST-97750,Male,28,Clothing,1,311,311
AUG-20230819-ELE-2,2023-08-19,CUST-82131,Female,26,Electronics,2,248,496
AUG-20230819-ELE-0,2023-08-19,CUST-36576,Male,24,Electronics,1,752,752
AUG-20230819-BEA-4,2023-08-19,CUST-59681,Female,25,Beauty,1,71,71
AUG-20230819-BEA-3,2023-08-19,CUST-30080,Female,26,Beauty,3,58,174
AUG-20230819-BEA-2,2023-08-19,CUST-55680,Female,18,Beauty,3,142,426
AUG-20230819-BEA-1,2023-08-19,CUST-60400,Female,22,Beauty,2,170,340
AUG-20230819-BEA-0,2023-08-19,CUST-48852,Female,21,Beauty,4,75,300
AUG-20230819-ELE-1,2023-08-19,CUST-75729,Male,35,Electronics,1,1120,1120
AUG-20230820-ELE-2,2023-08-20,CUST-17163,Male,31,Electronics,2,576,1152
AUG-20230820-CLO-1,2023-08-20,CUST-37655,Male,31,Clothing,1,136,136
AUG-20230820-CLO-0,2023-08-20,CUST-38325,Male,22,Clothing,3,350,1050
AUG-20230820-ELE-1,2023-08-20,CUST-13477,Male,33,Electronics,2,324,648
AUG-20230820-CLO-2,2023-08-20,CUST-31553,Male,38,Clothing,3,109,327
AUG-20230820-BEA-3,2023-08-20,CUST-77759,Female,32,Beauty,5,110,550
AUG-20230820-BEA-2,2023-08-20,CUST-53386,Male,32,Beauty,1,42,42
AUG-20230820-BEA-1,2023-08-20,CUST-18002,Female,28,Beauty,2,192,384
AUG-20230820-BEA-0,2023-08-20,CUST-79519,Male,24,Beauty,3,82,246
AUG-20230820-ELE-0,2023-08-20,CUST-25628,Male,18,Electronics,2,434,868
AUG-20230821-CLO-4,2023-08-21,CUST-34536,Female,36,Clothing,1,312,312
AUG-20230821-CLO-2,2023-08-21,CUST-26184,Female,32,Clothing,1,61,61
AUG-20230821-CLO-1,2023-08-21,CUST-97858,Male,19,Clothing,3,123,369
AUG-20230821-CLO-0,2023-08-21,CUST-85017,Female,36,Clothing,3,208,624
AUG-20230821-ELE-3,2023-08-21,CUST-90118,Male,22,Electronics,2,1156,2312
AUG-20230821-ELE-2,2023-08-21,CUST-31500,Male,31,Electronics,1,535,535
AUG-20230821-CLO-3,2023-08-21,CUST-22039,Male,29,Clothing,3,104,312
AUG-20230821-ELE-0,2023-08-21,CUST-99939,Male,25,Electronics,1,562,562
AUG-20230821-BEA-3,2023-08-21,CUST-64733,Male,30,Beauty,1,142,142
AUG-20230821-BEA-2,2023-08-21,CUST-60426,Female,34,Beauty,1,98,98
AUG-20230821-BEA-1,2023-08-21,CUST-56384,Male,37,Beauty,4,197,788
AUG-20230821-BEA-0,2023-08-21,CUST-72539,Female,22,Beauty,4,169,676
AUG-20230821-ELE-1,2023-08-21,CUST-98249,Male,47,Electronics,2,464,928
AUG-20230822-CLO-2,2023-08-22,CUST-71836,Female,44,Clothing,3,275,825
AUG-20230822-CLO-1,2023-08-22,CUST-87576,Female,27,Clothing,3,337,1011
AUG-20230822-CLO-0,2023-08-22,CUST-84797,Female,30,Clothing,2,169,338
AUG-20230822-ELE-3,2023-08-22,CUST-55039,Male,36,Electronics,1,1329,1329
AUG-20230822-ELE-2,2023-08-22,CUST-50517,Male,33,Electronics,1,1541,1541
AUG-20230822-ELE-0,2023-08-22,CUST-95000,Male,35,Electronics,2,1099,2198
AUG-20230822-BEA-3,2023-08-22,CUST-19223,Female,28,Beauty,3,138,414
AUG-20230822-BEA-2,2023-08-22,CUST-81255,Male,34,Beauty,3,104,312
AUG-20230822-BEA-1,2023-08-22,CUST-68769,Female,21,Beauty,2,144,288
AUG-20230822-BEA-0,2023-08-22,CUST-64878,Female,21,Beauty,5,81,405
AUG-20230822-ELE-1,2023-08-22,CUST-92331,Female,29,Electronics,2,1214,2428
AUG-20230823-ELE-4,2023-08-23,CUST-81148,Male,34,Electronics,2,1122,2244
AUG-20230823-CLO-2,2023-08-23,CUST-91850,Female,23,Clothing,2,145,290
AUG-20230823-CLO-1,2023-08-23,CUST-61663,Female,26,Clothing,3,182,546
AUG-20230823-CLO-0,2023-08-23,CUST-93457,Male,24,Clothing,1,181,181
AUG-20230823-ELE-3,2023-08-23,CUST-55200,Male,38,Electronics,1,549,549
AUG-20230823-BEA-1,2023-08-23,CUST-61188,Female,24,Beauty,4,160,640
AUG-20230823-ELE-1,2023-08-23,CUST-80408,Female,28,Electronics,1,529,529
AUG-20230823-ELE-0,2023-08-23,CUST-29943,Female,36,Electronics,2,848,1696
AUG-20230823-BEA-2,2023-08-23,CUST-51430,Male,27,Beauty,2,32,64
AUG-20230823-BEA-0,2023-08-23,CUST-41516,Male,26,Beauty,4,73,292
AUG-20230823-ELE-2,2023-08-23,CUST-18645,Male,28,Electronics,2,1420,2840
AUG-20230824-CLO-2,2023-08-24,CUST-73058,Male,41,Clothing,2,204,408
AUG-20230824-CLO-1,2023-08-24,CUST-25512,Male,31,Clothing,1,339,339
AUG-20230824-CLO-0,2023-08-24,CUST-18058,Female,33,Clothing,3,284,852
AUG-20230824-ELE-4,2023-08-24,CUST-11601,Male,43,Electronics,1,283,283
AUG-20230824-ELE-3,2023-08-24,CUST-13244,Female,37,Electronics,1,1087,1087
AUG-20230824-ELE-2,2023-08-24,CUST-80390,Male,26,Electronics,2,1439,2878
AUG-20230824-ELE-1,2023-08-24,CUST-51524,Male,25,Electronics,1,1445,1445
AUG-20230824-BEA-4,2023-08-24,CUST-37648,Male,26,Beauty,4,128,512
AUG-20230824-BEA-3,2023-08-24,CUST-93748,Female,18,Beauty,4,85,340
AUG-20230824-BEA-2,2023-08-24,CUST-21116,Female,29,Beauty,5,193,965
AUG-20230824-BEA-1,2023-08-24,CUST-11929,Female,36,Beauty,2,85,170
AUG-20230824-BEA-0,2023-08-24,CUST-99937,Female,23,Beauty,1,129,129
AUG-20230824-ELE-0,2023-08-24,CUST-91454,Female,35,Electronics,2,215,430
AUG-20230825-CLO-2,2023-08-25,CUST-24328,Female,20,Clothing,1,105,105
AUG-20230825-CLO-1,2023-08-25,CUST-55652,Female,18,Clothing,3,321,963
AUG-20230825-CLO-0,2023-08-25,CUST-52851,Female,23,Clothing,2,193,386
AUG-20230825-ELE-4,2023-08-25,CUST-17509,Male,28,Electronics,1,818,818
AUG-20230825-ELE-3,2023-08-25,CUST-97350,Male,31,Electronics,2,611,1222
AUG-20230825-ELE-1,2023-08-25,CUST-96424,Female,41,Electronics,2,1283,2566
AUG-20230825-ELE-2,2023-08-25,CUST-61408,Female,26,Electronics,2,804,1608
AUG-20230825-BEA-4,2023-08-25,CUST-63509,Male,26,Beauty,2,31,62
AUG-20230825-BEA-3,2023-08-25,CUST-64689,Female,31,Beauty,1,49,49
AUG-20230825-BEA-2,2023-08-25,CUST-91434,Female,20,Beauty,3,78,234
AUG-20230825-BEA-1,2023-08-25,CUST-47826,Male,30,Beauty,3,191,573
AUG-20230825-BEA-0,2023-08-25,CUST-54791,Male,30,Beauty,5,86,430
AUG-20230825-ELE-0,2023-08-25,CUST-60099,Male,36,Electronics,1,1118,1118
AUG-20230826-CLO-4,2023-08-26,CUST-91132,Male,31,Clothing,1,93,93
AUG-20230826-CLO-3,2023-08-26,CUST-88243,Male,34,Clothing,3,341,1023
AUG-20230826-CLO-2,2023-08-26,CUST-70237,Female,33,Clothing,3,299,897
AUG-20230826-CLO-1,2023-08-26,CUST-64325,Male,38,Clothing,1,287,287
AUG-20230826-CLO-0,2023-08-26,CUST-25860,Male,31,Clothing,2,151,302
AUG-20230826-ELE-4,2023-08-26,CUST-45702,Male,28,Electronics,1,983,983
AUG-20230826-ELE-3,2023-08-26,CUST-85036,Female,28,Electronics,2,531,1062
AUG-20230826-ELE-1,2023-08-26,CUST-59409,Male,37,Electronics,1,309,309
AUG-20230826-ELE-0,2023-08-26,CUST-27399,Male,24,Electronics,1,584,584
AUG-20230826-BEA-4,2023-08-26,CUST-58047,Female,26,Beauty,1,177,177
AUG-20230826-BEA-3,2023-08-26,CUST-83245,Female,27,Beauty,2,137,274
AUG-20230826-BEA-2,2023-08-26,CUST-74388,Female,30,Beauty,3,44,132
AUG-20230826-BEA-1,2023-08-26,CUST-30271,Female,28,Beauty,1,215,215
AUG-20230826-BEA-0,2023-08-26,CUST-92083,Female,25,Beauty,1,210,210
AUG-20230826-ELE-2,2023-08-26,CUST-79050,Male,35,Electronics,2,853,1706
AUG-20230827-ELE-2,2023-08-27,CUST-60611,Male,35,Electronics,2,360,720
AUG-20230827-CLO-2,2023-08-27,CUST-98670,Female,39,Clothing,1,147,147
AUG-20230827-CLO-1,2023-08-27,CUST-97469,Male,23,Clothing,2,90,180
AUG-20230827-CLO-0,2023-08-27,CUST-18673,Male,22,Clothing,2,71,142
AUG-20230827-ELE-1,2023-08-27,CUST-66005,Male,35,Electronics,2,1642,3284
AUG-20230827-ELE-3,2023-08-27,CUST-52898,Male,46,Electronics,1,1074,1074
AUG-20230827-BEA-3,2023-08-27,CUST-87260,Female,33,Beauty,4,70,280
AUG-20230827-ELE-0,2023-08-27,CUST-29622,Male,21,Electronics,2,337,674
AUG-20230827-BEA-2,2023-08-27,CUST-21880,Female,39,Beauty,1,170,170
AUG-20230827-BEA-1,2023-08-27,CUST-57511,Female,21,Beauty,3,187,561
AUG-20230827-BEA-0,2023-08-27,CUST-90252,Female,31,Beauty,3,152,456
AUG-20230828-CLO-4,2023-08-28,CUST-13841,Female,34,Clothing,1,260,260
AUG-20230828-CLO-3,2023-08-28,CUST-47249,Female,26,Clothing,1,270,270
AUG-20230828-CLO-2,2023-08-28,CUST-28499,Male,23,Clothing,2,352,704
AUG-20230828-CLO-1,2023-08-28,CUST-29851,Female,30,Clothing,1,301,301
AUG-20230828-CLO-0,2023-08-28,CUST-96181,Male,22,Clothing,2,85,170
AUG-20230828-ELE-4,2023-08-28,CUST-26411,Male,31,Electronics,1,826,826
AUG-20230828-ELE-3,2023-08-28,CUST-64888,Male,23,Electronics,1,1150,1150
AUG-20230828-ELE-2,2023-08-28,CUST-47471,Female,18,Electronics,1,1365,1365
AUG-20230828-ELE-1,2023-08-28,CUST-67752,Male,40,Electronics,1,548,548
AUG-20230828-ELE-0,2023-08-28,CUST-14652,Male,19,Electronics,2,864,1728
AUG-20230828-BEA-3,2023-08-28,CUST-35110,Male,31,Beauty,4,155,620
AUG-20230828-BEA-2,2023-08-28,CUST-41571,Male,24,Beauty,1,81,81
AUG-20230828-BEA-1,2023-08-28,CUST-64086,Female,23,Beauty,5,78,390
AUG-20230828-BEA-0,2023-08-28,CUST-28961,Female,26,Beauty,1,190,190
AUG-20230829-CLO-2,2023-08-29,CUST-13974,Male,28,Clothing,1,336,336
AUG-20230829-CLO-0,2023-08-29,CUST-74578,Female,40,Clothing,2,152,304
AUG-20230829-ELE-3,2023-08-29,CUST-56652,Female,39,Electronics,2,1483,2966
AUG-20230829-ELE-2,2023-08-29,CUST-84102,Male,27,Electronics,2,1282,2564
AUG-20230829-ELE-1,2023-08-29,CUST-73295,Male,35,Electronics,1,257,257
AUG-20230829-CLO-1,2023-08-29,CUST-98706,Female,28,Clothing,2,300,600
AUG-20230829-BEA-4,2023-08-29,CUST-65721,Female,28,Beauty,5,123,615
AUG-20230829-BEA-3,2023-08-29,CUST-11935,Female,18,Beauty,5,35,175
AUG-20230829-BEA-2,2023-08-29,CUST-43724,Female,29,Beauty,1,64,64
AUG-20230829-BEA-1,2023-08-29,CUST-88879,Female,30,Beauty,5,141,705
AUG-20230829-BEA-0,2023-08-29,CUST-33237,Female,20,Beauty,2,43,86
AUG-20230829-ELE-0,2023-08-29,CUST-55378,Male,43,Electronics,1,339,339
AUG-20230830-CLO-2,2023-08-30,CUST-66478,Male,28,Clothing,2,102,204
AUG-20230830-CLO-1,2023-08-30,CUST-31071,Male,27,Clothing,2,187,374
AUG-20230830-CLO-0,2023-08-30,CUST-56475,Male,27,Clothing,3,68,204
AUG-20230830-ELE-2,2023-08-30,CUST-33178,Male,33,Electronics,1,702,702
AUG-20230830-ELE-1,2023-08-30,CUST-66690,Male,28,Electronics,2,973,1946
AUG-20230830-ELE-0,2023-08-30,CUST-95425,Male,36,Electronics,2,1497,2994
AUG-20230830-BEA-3,2023-08-30,CUST-72513,Female,29,Beauty,5,91,455
AUG-20230830-BEA-2,2023-08-30,CUST-88033,Female,31,Beauty,2,66,132
AUG-20230830-BEA-1,2023-08-30,CUST-12998,Male,25,Beauty,3,109,327
